CHROM	POS	AC	AN	PolyPhen	LoF_flags	LoF	AF
2	179410976	2	120878	NA	NA	NA	1.6545607968364798E-5
2	179410980	29	120874	NA	NA	NA	2.3991925476115624E-4
2	179410980	29	120874	NA	NA	NA	2.3991925476115624E-4
2	179410980	29	120874	NA	NA	NA	2.3991925476115624E-4
2	179410980	29	120874	possibly_damaging(0.887)	NA	NA	2.3991925476115624E-4
2	179410982	1	120872	NA	NA	NA	8.273214640280627E-6
2	179410982	1	120872	NA	NA	NA	8.273214640280627E-6
2	179410982	1	120872	NA	NA	NA	8.273214640280627E-6
2	179410982	1	120872	possibly_damaging(0.728)	NA	NA	8.273214640280627E-6
2	179410983	1	120868	NA	NA	NA	8.27348843366317E-6
2	179410983	1	120868	NA	NA	NA	8.27348843366317E-6
2	179410983	1	120868	NA	NA	NA	8.27348843366317E-6
2	179410983	1	120868	possibly_damaging(0.728)	NA	NA	8.27348843366317E-6
2	179410990	1	120882	NA	NA	NA	8.272530236098013E-6
2	179410990	1	120882	NA	NA	NA	8.272530236098013E-6
2	179410990	1	120882	NA	NA	NA	8.272530236098013E-6
2	179410990	1	120882	possibly_damaging(0.86)	NA	NA	8.272530236098013E-6
2	179411011	3162	120876	NA	NA	NA	0.02615903901518912
2	179411011	3162	120876	NA	NA	NA	0.02615903901518912
2	179411011	3162	120876	NA	NA	NA	0.02615903901518912
2	179411011	3162	120876	benign(0.418)	NA	NA	0.02615903901518912
2	179411016	2	120888	NA	NA	NA	1.6544239295877177E-5
2	179411016	2	120888	NA	NA	NA	1.6544239295877177E-5
2	179411016	2	120888	NA	NA	NA	1.6544239295877177E-5
2	179411016	2	120888	possibly_damaging(0.517)	NA	NA	1.6544239295877177E-5
2	179411020	1	120888	NA	NA	NA	8.272119647938589E-6
2	179411020	1	120888	NA	NA	NA	8.272119647938589E-6
2	179411020	1	120888	NA	NA	NA	8.272119647938589E-6
2	179411020	1	120888	benign(0.415)	NA	NA	8.272119647938589E-6
2	179411023	174	120890	NA	NA	NA	0.0014393250062039872
2	179411023	174	120890	NA	NA	NA	0.0014393250062039872
2	179411023	174	120890	NA	NA	NA	0.0014393250062039872
2	179411023	174	120890	possibly_damaging(0.822)	NA	NA	0.0014393250062039872
2	179411037	1	120876	NA	NA	NA	8.272940865018697E-6
2	179411037	1	120876	NA	NA	NA	8.272940865018697E-6
2	179411037	1	120876	NA	NA	NA	8.272940865018697E-6
2	179411037	1	120876	benign(0.418)	NA	NA	8.272940865018697E-6
2	179411042	3	120868	NA	NA	NA	2.482046530098951E-5
2	179411042	3	120868	NA	NA	NA	2.482046530098951E-5
2	179411042	3	120868	NA	NA	NA	2.482046530098951E-5
2	179411042	3	120868	NA	NA	NA	2.482046530098951E-5
2	179411043	1	120868	NA	NA	NA	8.27348843366317E-6
2	179411043	1	120868	NA	NA	NA	8.27348843366317E-6
2	179411043	1	120868	NA	NA	NA	8.27348843366317E-6
2	179411043	1	120868	possibly_damaging(0.803)	NA	NA	8.27348843366317E-6
2	179411049	1	120862	NA	NA	NA	8.273899157717065E-6
2	179411049	1	120862	NA	NA	NA	8.273899157717065E-6
2	179411049	1	120862	NA	NA	NA	8.273899157717065E-6
2	179411049	1	120862	possibly_damaging(0.553)	NA	NA	8.273899157717065E-6
2	179411056	1	120858	NA	NA	NA	8.27417299640901E-6
2	179411056	1	120858	NA	NA	NA	8.27417299640901E-6
2	179411056	1	120858	NA	NA	NA	8.27417299640901E-6
2	179411056	1	120858	probably_damaging(0.959)	NA	NA	8.27417299640901E-6
2	179411078	3	120862	NA	NA	NA	2.4821697473151197E-5
2	179411078	3	120862	NA	NA	NA	2.4821697473151197E-5
2	179411078	3	120862	NA	NA	NA	2.4821697473151197E-5
2	179411078	3	120862	NA	NA	NA	2.4821697473151197E-5
2	179411082	1	120860	NA	NA	NA	8.274036074797286E-6
2	179411082	1	120860	NA	NA	NA	8.274036074797286E-6
2	179411082	1	120860	NA	NA	NA	8.274036074797286E-6
2	179411082	1	120860	possibly_damaging(0.712)	NA	NA	8.274036074797286E-6
2	179411086	1	120870	NA	NA	NA	8.27335153470671E-6
2	179411086	1	120870	NA	NA	NA	8.27335153470671E-6
2	179411086	1	120870	NA	NA	NA	8.27335153470671E-6
2	179411086	1	120870	possibly_damaging(0.694)	NA	NA	8.27335153470671E-6
2	179411087	1	120866	NA	NA	NA	8.273625337150233E-6
2	179411087	1	120866	NA	NA	NA	8.273625337150233E-6
2	179411087	1	120866	NA	NA	NA	8.273625337150233E-6
2	179411087	1	120866	possibly_damaging(0.739)	NA	NA	8.273625337150233E-6
2	179411092	1	120874	NA	NA	NA	8.273077750384698E-6
2	179411092	1	120874	NA	NA	NA	8.273077750384698E-6
2	179411092	1	120874	NA	NA	NA	8.273077750384698E-6
2	179411092	1	120874	possibly_damaging(0.694)	NA	NA	8.273077750384698E-6
2	179411093	1	120864	NA	NA	NA	8.273762245168123E-6
2	179411093	1	120864	NA	NA	NA	8.273762245168123E-6
2	179411093	1	120864	NA	NA	NA	8.273762245168123E-6
2	179411093	1	120864	possibly_damaging(0.523)	NA	NA	8.273762245168123E-6
2	179411099	3	120862	NA	NA	NA	2.4821697473151197E-5
2	179411099	3	120862	NA	NA	NA	2.4821697473151197E-5
2	179411099	3	120862	NA	NA	NA	2.4821697473151197E-5
2	179411099	3	120862	NA	NA	NA	2.4821697473151197E-5
2	179411099	2	120862	NA	NA	NA	1.654779831543413E-5
2	179411099	2	120862	NA	NA	NA	1.654779831543413E-5
2	179411099	2	120862	NA	NA	NA	1.654779831543413E-5
2	179411099	2	120862	possibly_damaging(0.739)	NA	NA	1.654779831543413E-5
2	179411125	4	120888	NA	NA	NA	3.3088478591754354E-5
2	179411125	4	120888	NA	NA	NA	3.3088478591754354E-5
2	179411125	4	120888	NA	NA	NA	3.3088478591754354E-5
2	179411125	4	120888	possibly_damaging(0.876)	NA	NA	3.3088478591754354E-5
2	179411140	1	120902	NA	NA	NA	8.271161767381846E-6
2	179411140	1	120902	NA	NA	NA	8.271161767381846E-6
2	179411140	1	120902	NA	NA	NA	8.271161767381846E-6
2	179411140	1	120902	probably_damaging(0.959)	NA	NA	8.271161767381846E-6
2	179411142	1	120902	NA	NA	NA	8.271161767381846E-6
2	179411142	1	120902	NA	NA	NA	8.271161767381846E-6
2	179411142	1	120902	NA	NA	NA	8.271161767381846E-6
2	179411142	1	120902	benign(0.418)	NA	NA	8.271161767381846E-6
2	179411151	1	120902	NA	NA	NA	8.271161767381846E-6
2	179411151	1	120902	NA	NA	NA	8.271161767381846E-6
2	179411151	1	120902	NA	NA	NA	8.271161767381846E-6
2	179411151	1	120902	possibly_damaging(0.822)	NA	NA	8.271161767381846E-6
2	179411152	24	120904	NA	NA	NA	1.9850459868986966E-4
2	179411152	24	120904	NA	NA	NA	1.9850459868986966E-4
2	179411152	24	120904	NA	NA	NA	1.9850459868986966E-4
2	179411152	24	120904	possibly_damaging(0.822)	NA	NA	1.9850459868986966E-4
2	179411158	1	120900	NA	NA	NA	8.271298593879239E-6
2	179411158	1	120900	NA	NA	NA	8.271298593879239E-6
2	179411158	1	120900	NA	NA	NA	8.271298593879239E-6
2	179411158	1	120900	benign(0.299)	NA	NA	8.271298593879239E-6
2	179411166	1	120906	NA	NA	NA	8.270888127967181E-6
2	179411166	1	120906	NA	NA	NA	8.270888127967181E-6
2	179411166	1	120906	NA	NA	NA	8.270888127967181E-6
2	179411166	1	120906	possibly_damaging(0.788)	NA	NA	8.270888127967181E-6
2	179411169	1	120906	NA	NA	NA	8.270888127967181E-6
2	179411169	1	120906	NA	NA	NA	8.270888127967181E-6
2	179411169	1	120906	NA	NA	NA	8.270888127967181E-6
2	179411169	1	120906	probably_damaging(0.982)	NA	NA	8.270888127967181E-6
2	179411173	3	120898	NA	NA	NA	2.4814306274710915E-5
2	179411173	3	120898	NA	NA	NA	2.4814306274710915E-5
2	179411173	3	120898	NA	NA	NA	2.4814306274710915E-5
2	179411173	3	120898	possibly_damaging(0.787)	NA	NA	2.4814306274710915E-5
2	179411177	1	120884	NA	NA	NA	8.272393368849475E-6
2	179411177	1	120884	NA	NA	NA	8.272393368849475E-6
2	179411177	1	120884	NA	NA	NA	8.272393368849475E-6
2	179411177	1	120884	NA	NA	NA	8.272393368849475E-6
2	179411178	2	120884	NA	NA	NA	1.654478673769895E-5
2	179411178	2	120884	NA	NA	NA	1.654478673769895E-5
2	179411178	2	120884	NA	NA	NA	1.654478673769895E-5
2	179411178	2	120884	benign(0.415)	NA	NA	1.654478673769895E-5
2	179411181	3	120878	NA	NA	NA	2.4818411952547197E-5
2	179411181	3	120878	NA	NA	NA	2.4818411952547197E-5
2	179411181	3	120878	NA	NA	NA	2.4818411952547197E-5
2	179411181	3	120878	possibly_damaging(0.803)	NA	NA	2.4818411952547197E-5
2	179411181	1	120878	NA	NA	NA	8.272803984182399E-6
2	179411181	1	120878	NA	NA	NA	8.272803984182399E-6
2	179411181	1	120878	NA	NA	NA	8.272803984182399E-6
2	179411181	1	120878	possibly_damaging(0.728)	NA	NA	8.272803984182399E-6
2	179411189	10	120864	NA	NA	NA	8.273762245168123E-5
2	179411189	10	120864	NA	NA	NA	8.273762245168123E-5
2	179411189	10	120864	NA	NA	NA	8.273762245168123E-5
2	179411189	10	120864	NA	NA	NA	8.273762245168123E-5
2	179411195	68	120850	NA	NA	NA	5.626810095159288E-4
2	179411195	68	120850	NA	NA	NA	5.626810095159288E-4
2	179411195	68	120850	NA	NA	NA	5.626810095159288E-4
2	179411195	68	120850	NA	NA	NA	5.626810095159288E-4
2	179411199	1	120846	NA	NA	NA	8.274994621253496E-6
2	179411199	1	120846	NA	NA	NA	8.274994621253496E-6
2	179411199	1	120846	NA	NA	NA	8.274994621253496E-6
2	179411199	1	120846	NA	NA	HC	8.274994621253496E-6
2	179411202	1	120838	NA	NA	NA	8.275542461808372E-6
2	179411202	1	120838	NA	NA	NA	8.275542461808372E-6
2	179411202	1	120838	NA	NA	NA	8.275542461808372E-6
2	179411202	1	120838	possibly_damaging(0.553)	NA	NA	8.275542461808372E-6
2	179411207	345	120840	NA	NA	NA	0.0028550148957298908
2	179411207	345	120840	NA	NA	NA	0.0028550148957298908
2	179411207	345	120840	NA	NA	NA	0.0028550148957298908
2	179411207	345	120840	benign(0.417)	NA	NA	0.0028550148957298908
2	179411209	3	120832	NA	NA	NA	2.4827860169491527E-5
2	179411209	3	120832	NA	NA	NA	2.4827860169491527E-5
2	179411209	3	120832	NA	NA	NA	2.4827860169491527E-5
2	179411209	3	120832	possibly_damaging(0.539)	NA	NA	2.4827860169491527E-5
2	179411212	129	120830	NA	NA	NA	0.0010676156583629894
2	179411212	129	120830	NA	NA	NA	0.0010676156583629894
2	179411212	129	120830	NA	NA	NA	0.0010676156583629894
2	179411212	129	120830	NA	NA	NA	0.0010676156583629894
2	179411215	6	120830	NA	NA	NA	4.965654224944137E-5
2	179411215	6	120830	NA	NA	NA	4.965654224944137E-5
2	179411215	6	120830	NA	NA	NA	4.965654224944137E-5
2	179411215	6	120830	benign(0.305)	NA	NA	4.965654224944137E-5
2	179411218	1	120826	NA	NA	NA	8.276364358664525E-6
2	179411218	1	120826	NA	NA	NA	8.276364358664525E-6
2	179411218	1	120826	NA	NA	NA	8.276364358664525E-6
2	179411218	1	120826	possibly_damaging(0.483)	NA	NA	8.276364358664525E-6
2	179411232	1	120810	NA	NA	NA	8.27746047512623E-6
2	179411232	1	120810	NA	NA	NA	8.27746047512623E-6
2	179411232	1	120810	NA	NA	NA	8.27746047512623E-6
2	179411232	1	120810	NA	NA	NA	8.27746047512623E-6
2	179411239	1	120792	NA	NA	NA	8.278693953241936E-6
2	179411239	1	120792	NA	NA	NA	8.278693953241936E-6
2	179411239	1	120792	NA	NA	NA	8.278693953241936E-6
2	179411239	1	120792	NA	NA	NA	8.278693953241936E-6
2	179411248	1	120772	NA	NA	NA	8.280064915708939E-6
2	179411248	1	120772	NA	NA	NA	8.280064915708939E-6
2	179411248	1	120772	NA	NA	NA	8.280064915708939E-6
2	179411248	1	120772	NA	NA	NA	8.280064915708939E-6
2	179411251	1	120762	NA	NA	NA	8.280750567231414E-6
2	179411251	1	120762	NA	NA	NA	8.280750567231414E-6
2	179411251	1	120762	NA	NA	NA	8.280750567231414E-6
2	179411251	1	120762	NA	NA	NA	8.280750567231414E-6
2	179411252	1	120762	NA	NA	NA	8.280750567231414E-6
2	179411252	1	120762	NA	NA	NA	8.280750567231414E-6
2	179411252	1	120762	NA	NA	NA	8.280750567231414E-6
2	179411252	1	120762	NA	NA	NA	8.280750567231414E-6
2	179411257	1	120742	NA	NA	NA	8.282122210995345E-6
2	179411257	1	120742	NA	NA	NA	8.282122210995345E-6
2	179411257	1	120742	NA	NA	NA	8.282122210995345E-6
2	179411257	1	120742	NA	NA	NA	8.282122210995345E-6
2	179411259	1	120746	NA	NA	NA	8.281847845891375E-6
2	179411259	1	120746	NA	NA	NA	8.281847845891375E-6
2	179411259	1	120746	NA	NA	NA	8.281847845891375E-6
2	179411259	1	120746	NA	NA	NA	8.281847845891375E-6
2	179411261	2	120738	NA	NA	NA	1.656479318855704E-5
2	179411261	2	120738	NA	NA	NA	1.656479318855704E-5
2	179411261	2	120738	NA	NA	NA	1.656479318855704E-5
2	179411261	2	120738	NA	NA	NA	1.656479318855704E-5
2	179411262	2	120734	NA	NA	NA	1.6565341991485415E-5
2	179411262	2	120734	NA	NA	NA	1.6565341991485415E-5
2	179411262	2	120734	NA	NA	NA	1.6565341991485415E-5
2	179411262	2	120734	NA	NA	NA	1.6565341991485415E-5
2	179411271	2	120744	NA	NA	NA	1.6563970052342144E-5
2	179411271	2	120744	NA	NA	NA	1.6563970052342144E-5
2	179411271	2	120744	NA	NA	NA	1.6563970052342144E-5
2	179411271	2	120744	NA	NA	NA	1.6563970052342144E-5
2	179411284	1	120734	NA	NA	NA	8.282670995742708E-6
2	179411284	1	120734	NA	NA	NA	8.282670995742708E-6
2	179411284	1	120734	NA	NA	NA	8.282670995742708E-6
2	179411284	1	120734	NA	NA	NA	8.282670995742708E-6
2	179411291	1	120744	NA	NA	NA	8.281985026171072E-6
2	179411291	1	120744	NA	NA	NA	8.281985026171072E-6
2	179411291	1	120744	NA	NA	NA	8.281985026171072E-6
2	179411291	1	120744	NA	NA	NA	8.281985026171072E-6
2	179411300	1	120754	NA	NA	NA	8.281299170213822E-6
2	179411300	1	120754	NA	NA	NA	8.281299170213822E-6
2	179411300	1	120754	NA	NA	NA	8.281299170213822E-6
2	179411300	1	120754	NA	NA	NA	8.281299170213822E-6
2	179411304	1	120764	NA	NA	NA	8.280613427842734E-6
2	179411304	1	120764	NA	NA	NA	8.280613427842734E-6
2	179411304	1	120764	NA	NA	NA	8.280613427842734E-6
2	179411304	1	120764	NA	NA	NA	8.280613427842734E-6
2	179411327	8	120812	NA	NA	NA	6.62185875575274E-5
2	179411327	8	120812	NA	NA	NA	6.62185875575274E-5
2	179411327	8	120812	NA	NA	NA	6.62185875575274E-5
2	179411327	8	120812	possibly_damaging(0.499)	NA	NA	6.62185875575274E-5
2	179411328	1	120822	NA	NA	NA	8.276638360563474E-6
2	179411328	1	120822	NA	NA	NA	8.276638360563474E-6
2	179411328	1	120822	NA	NA	NA	8.276638360563474E-6
2	179411328	1	120822	NA	NA	NA	8.276638360563474E-6
2	179411329	2	120822	NA	NA	NA	1.655327672112695E-5
2	179411329	2	120822	NA	NA	NA	1.655327672112695E-5
2	179411329	2	120822	NA	NA	NA	1.655327672112695E-5
2	179411329	2	120822	possibly_damaging(0.759)	NA	NA	1.655327672112695E-5
2	179411338	3	120836	NA	NA	NA	2.4827038299844417E-5
2	179411338	3	120836	NA	NA	NA	2.4827038299844417E-5
2	179411338	3	120836	NA	NA	NA	2.4827038299844417E-5
2	179411338	3	120836	benign(0.238)	NA	NA	2.4827038299844417E-5
2	179411354	1	120858	NA	NA	NA	8.27417299640901E-6
2	179411354	1	120858	NA	NA	NA	8.27417299640901E-6
2	179411354	1	120858	NA	NA	NA	8.27417299640901E-6
2	179411354	1	120858	possibly_damaging(0.855)	NA	NA	8.27417299640901E-6
2	179411360	1	120862	NA	NA	NA	8.273899157717065E-6
2	179411360	1	120862	NA	NA	NA	8.273899157717065E-6
2	179411360	1	120862	NA	NA	NA	8.273899157717065E-6
2	179411360	1	120862	benign(0.153)	NA	NA	8.273899157717065E-6
2	179411373	1	120870	NA	NA	NA	8.27335153470671E-6
2	179411373	1	120870	NA	NA	NA	8.27335153470671E-6
2	179411373	1	120870	NA	NA	NA	8.27335153470671E-6
2	179411373	1	120870	possibly_damaging(0.637)	NA	NA	8.27335153470671E-6
2	179411381	2	120884	NA	NA	NA	1.654478673769895E-5
2	179411381	2	120884	NA	NA	NA	1.654478673769895E-5
2	179411381	2	120884	NA	NA	NA	1.654478673769895E-5
2	179411381	2	120884	benign(0.312)	NA	NA	1.654478673769895E-5
2	179411407	3	120912	NA	NA	NA	2.481143310837634E-5
2	179411407	3	120912	NA	NA	NA	2.481143310837634E-5
2	179411407	3	120912	NA	NA	NA	2.481143310837634E-5
2	179411407	3	120912	possibly_damaging(0.812)	NA	NA	2.481143310837634E-5
2	179411435	1	120978	NA	NA	NA	8.265965712774223E-6
2	179411435	1	120978	NA	NA	NA	8.265965712774223E-6
2	179411435	1	120978	NA	NA	NA	8.265965712774223E-6
2	179411435	1	120978	possibly_damaging(0.849)	NA	NA	8.265965712774223E-6
2	179411442	1	120990	NA	NA	NA	8.265145879824779E-6
2	179411442	1	120990	NA	NA	NA	8.265145879824779E-6
2	179411442	1	120990	NA	NA	NA	8.265145879824779E-6
2	179411442	1	120990	NA	NA	NA	8.265145879824779E-6
2	179411445	2	120998	NA	NA	NA	1.652919882973272E-5
2	179411445	2	120998	NA	NA	NA	1.652919882973272E-5
2	179411445	2	120998	NA	NA	NA	1.652919882973272E-5
2	179411445	2	120998	NA	NA	NA	1.652919882973272E-5
2	179411457	2	121006	NA	NA	NA	1.652810604432838E-5
2	179411457	2	121006	NA	NA	NA	1.652810604432838E-5
2	179411457	2	121006	NA	NA	NA	1.652810604432838E-5
2	179411457	2	121006	possibly_damaging(0.739)	NA	NA	1.652810604432838E-5
2	179411490	1	121054	NA	NA	NA	8.260776182530111E-6
2	179411490	1	121054	NA	NA	NA	8.260776182530111E-6
2	179411490	1	121054	NA	NA	NA	8.260776182530111E-6
2	179411490	1	121054	NA	NA	NA	8.260776182530111E-6
2	179411491	5	121054	NA	NA	NA	4.130388091265055E-5
2	179411491	5	121054	NA	NA	NA	4.130388091265055E-5
2	179411491	5	121054	NA	NA	NA	4.130388091265055E-5
2	179411491	5	121054	possibly_damaging(0.812)	NA	NA	4.130388091265055E-5
2	179411492	2	121068	NA	NA	NA	1.65196418541646E-5
2	179411492	2	121068	NA	NA	NA	1.65196418541646E-5
2	179411492	2	121068	NA	NA	NA	1.65196418541646E-5
2	179411492	2	121068	possibly_damaging(0.569)	NA	NA	1.65196418541646E-5
2	179411492	1	121068	NA	NA	NA	8.2598209270823E-6
2	179411492	1	121068	NA	NA	NA	8.2598209270823E-6
2	179411492	1	121068	NA	NA	NA	8.2598209270823E-6
2	179411492	1	121068	possibly_damaging(0.898)	NA	NA	8.2598209270823E-6
2	179411503	5	121062	NA	NA	NA	4.1301151476103155E-5
2	179411503	5	121062	NA	NA	NA	4.1301151476103155E-5
2	179411503	5	121062	NA	NA	NA	4.1301151476103155E-5
2	179411503	5	121062	possibly_damaging(0.727)	NA	NA	4.1301151476103155E-5
2	179411503	1	121062	NA	NA	NA	8.260230295220631E-6
2	179411503	1	121062	NA	NA	NA	8.260230295220631E-6
2	179411503	1	121062	NA	NA	NA	8.260230295220631E-6
2	179411503	1	121062	benign(0.418)	NA	NA	8.260230295220631E-6
2	179411508	1	121064	NA	NA	NA	8.260093834665961E-6
2	179411508	1	121064	NA	NA	NA	8.260093834665961E-6
2	179411508	1	121064	NA	NA	NA	8.260093834665961E-6
2	179411508	1	121064	NA	NA	NA	8.260093834665961E-6
2	179411519	2	121040	NA	NA	NA	1.6523463317911435E-5
2	179411519	2	121040	NA	NA	NA	1.6523463317911435E-5
2	179411519	2	121040	NA	NA	NA	1.6523463317911435E-5
2	179411519	2	121040	possibly_damaging(0.728)	NA	NA	1.6523463317911435E-5
2	179411522	21	121040	NA	NA	NA	1.7349636483807005E-4
2	179411522	21	121040	NA	NA	NA	1.7349636483807005E-4
2	179411522	21	121040	NA	NA	NA	1.7349636483807005E-4
2	179411522	21	121040	possibly_damaging(0.898)	NA	NA	1.7349636483807005E-4
2	179411526	8	121044	NA	NA	NA	6.609166914510426E-5
2	179411526	8	121044	NA	NA	NA	6.609166914510426E-5
2	179411526	8	121044	NA	NA	NA	6.609166914510426E-5
2	179411526	8	121044	possibly_damaging(0.639)	NA	NA	6.609166914510426E-5
2	179411527	1	121046	NA	NA	NA	8.261322141995606E-6
2	179411527	1	121046	NA	NA	NA	8.261322141995606E-6
2	179411527	1	121046	benign(0.415)	NA	NA	8.261322141995606E-6
2	179411528	1	121042	NA	NA	NA	8.261595148791329E-6
2	179411528	1	121042	NA	NA	NA	8.261595148791329E-6
2	179411528	1	121042	benign(0.112)	NA	NA	8.261595148791329E-6
2	179411532	16	121044	NA	NA	NA	1.3218333829020853E-4
2	179411532	16	121044	NA	NA	NA	1.3218333829020853E-4
2	179411532	16	121044	NA	NA	NA	1.3218333829020853E-4
2	179411535	2	121040	NA	NA	NA	1.6523463317911435E-5
2	179411535	2	121040	NA	NA	NA	1.6523463317911435E-5
2	179411535	2	121040	NA	NA	NA	1.6523463317911435E-5
2	179411535	1	121040	NA	NA	NA	8.261731658955718E-6
2	179411535	1	121040	NA	NA	NA	8.261731658955718E-6
2	179411535	1	121040	NA	NA	NA	8.261731658955718E-6
2	179411538	1	121038	NA	NA	NA	8.26186817363142E-6
2	179411538	1	121038	NA	NA	NA	8.26186817363142E-6
2	179411538	1	121038	NA	NA	NA	8.26186817363142E-6
2	179411551	2	121010	NA	NA	NA	1.6527559705809436E-5
2	179411551	2	121010	NA	NA	NA	1.6527559705809436E-5
2	179411551	2	121010	probably_damaging(0.988)	NA	NA	1.6527559705809436E-5
2	179411556	1	120994	NA	NA	NA	8.264872638312644E-6
2	179411556	1	120994	NA	NA	NA	8.264872638312644E-6
2	179411556	1	120994	NA	NA	NA	8.264872638312644E-6
2	179411562	7	120984	NA	NA	NA	5.785889043179263E-5
2	179411562	7	120984	NA	NA	NA	5.785889043179263E-5
2	179411562	7	120984	NA	NA	NA	5.785889043179263E-5
2	179411562	5	120984	NA	NA	NA	4.132777887985188E-5
2	179411562	5	120984	NA	NA	NA	4.132777887985188E-5
2	179411562	5	120984	NA	NA	NA	4.132777887985188E-5
2	179411564	6	120978	NA	NA	NA	4.959579427664534E-5
2	179411564	6	120978	NA	NA	NA	4.959579427664534E-5
2	179411564	6	120978	benign(0.004)	NA	NA	4.959579427664534E-5
2	179411565	3	120978	NA	NA	NA	2.479789713832267E-5
2	179411565	3	120978	NA	NA	NA	2.479789713832267E-5
2	179411565	3	120978	NA	NA	NA	2.479789713832267E-5
2	179411575	1	120964	NA	NA	NA	8.266922390132602E-6
2	179411575	1	120964	NA	NA	NA	8.266922390132602E-6
2	179411575	1	120964	possibly_damaging(0.637)	NA	NA	8.266922390132602E-6
2	179411579	3	120950	NA	NA	NA	2.4803637866887144E-5
2	179411579	3	120950	NA	NA	NA	2.4803637866887144E-5
2	179411579	3	120950	benign(0.112)	NA	NA	2.4803637866887144E-5
2	179411602	9	120906	NA	NA	NA	7.443799315170463E-5
2	179411602	9	120906	NA	NA	NA	7.443799315170463E-5
2	179411602	9	120906	benign(0.418)	NA	NA	7.443799315170463E-5
2	179411606	1	120880	NA	NA	NA	8.27266710787558E-6
2	179411606	1	120880	NA	NA	NA	8.27266710787558E-6
2	179411606	1	120880	possibly_damaging(0.822)	NA	NA	8.27266710787558E-6
2	179411613	1	120864	NA	NA	NA	8.273762245168123E-6
2	179411613	1	120864	NA	NA	NA	8.273762245168123E-6
2	179411613	1	120864	NA	NA	NA	8.273762245168123E-6
2	179411613	1	120864	NA	NA	NA	8.273762245168123E-6
2	179411613	1	120864	NA	NA	NA	8.273762245168123E-6
2	179411613	1	120864	possibly_damaging(0.523)	NA	NA	8.273762245168123E-6
2	179411622	1	120832	NA	NA	NA	8.275953389830508E-6
2	179411622	1	120832	NA	NA	NA	8.275953389830508E-6
2	179411622	1	120832	NA	NA	NA	8.275953389830508E-6
2	179411631	2	120782	NA	NA	NA	1.655875875544369E-5
2	179411631	2	120782	NA	NA	NA	1.655875875544369E-5
2	179411631	2	120782	NA	NA	NA	1.655875875544369E-5
2	179411631	1	120782	NA	NA	NA	8.279379377721846E-6
2	179411631	1	120782	NA	NA	NA	8.279379377721846E-6
2	179411631	1	120782	possibly_damaging(0.739)	NA	NA	8.279379377721846E-6
2	179411632	1	120772	NA	NA	NA	8.280064915708939E-6
2	179411632	1	120772	NA	NA	NA	8.280064915708939E-6
2	179411632	1	120772	possibly_damaging(0.822)	NA	NA	8.280064915708939E-6
2	179411638	1	120738	NA	NA	NA	8.28239659427852E-6
2	179411638	1	120738	NA	NA	NA	8.28239659427852E-6
2	179411638	1	120738	NA	NA	NA	8.28239659427852E-6
2	179411665	27257	120506	NA	NA	NA	0.22618790765605032
2	179411665	27257	120506	NA	NA	NA	0.22618790765605032
2	179411665	27257	120506	NA	NA	NA	0.22618790765605032
2	179411666	1	120736	NA	NA	NA	8.282533792737874E-6
2	179411666	1	120736	NA	NA	NA	8.282533792737874E-6
2	179411666	1	120736	NA	NA	NA	8.282533792737874E-6
2	179411667	2	120740	NA	NA	NA	1.656451880072884E-5
2	179411667	2	120740	NA	NA	NA	1.656451880072884E-5
2	179411667	2	120740	NA	NA	NA	1.656451880072884E-5
2	179411668	2	120740	NA	NA	NA	1.656451880072884E-5
2	179411668	2	120740	NA	NA	NA	1.656451880072884E-5
2	179411668	2	120740	NA	NA	NA	1.656451880072884E-5
