Chr	allele_count	position	PolyPhen
2	1	179647326	N/A
2	1	179647327	benign
2	1	179647327	N/A
2	3	179647327	possibly
2	3	179647327	N/A
2	115	179647533	probably
2	115	179647533	N/A
2	1	179647539	probably
2	1	179647539	N/A
2	1	179647540	N/A
2	1	179647540	N/A
2	1	179647542	benign
2	1	179647542	N/A
2	1	179647543	N/A
2	1	179647543	N/A
2	2	179647545	probably
2	2	179647545	N/A
2	1	179647545	N/A
2	1	179647545	N/A
2	9042	179647546	N/A
2	9042	179647546	N/A
2	2	179647547	probably
2	2	179647547	N/A
2	1	179647547	possibly
2	1	179647547	N/A
2	1	179647550	probably
2	1	179647550	N/A
2	3	179647563	benign
2	3	179647563	N/A
2	9	179647564	N/A
2	9	179647564	N/A
2	1	179647572	probably
2	1	179647572	N/A
2	1	179647572	probably
2	1	179647572	N/A
2	1	179647587	benign
2	1	179647587	N/A
2	1	179647594	N/A
2	1	179647594	N/A
2	4	179647598	benign
2	4	179647598	N/A
2	2	179647600	N/A
2	2	179647600	N/A
2	1	179647602	probably
2	1	179647602	N/A
2	4	179647603	N/A
2	4	179647603	N/A
2	1	179647611	probably
2	1	179647611	N/A
2	10	179647612	N/A
2	10	179647612	N/A
2	3	179647613	probably
2	3	179647613	N/A
2	11	179647623	probably
2	11	179647623	N/A
2	3	179647626	probably
2	3	179647626	N/A
2	8	179647631	benign
2	8	179647631	N/A
2	13	179647631	benign
2	13	179647631	N/A
2	4	179647635	probably
2	4	179647635	N/A
2	2	179647637	probably
2	2	179647637	N/A
2	1	179647638	probably
2	1	179647638	N/A
2	1	179647640	probably
2	1	179647640	N/A
2	1	179647644	benign
2	1	179647644	N/A
2	1	179647654	possibly
2	1	179647654	N/A
2	11	179647666	probably
2	11	179647666	N/A
2	1	179647676	probably
2	1	179647676	N/A
2	3	179647682	probably
2	3	179647682	N/A
2	1	179647683	probably
2	1	179647683	N/A
2	506	179647684	N/A
2	506	179647684	N/A
2	5	179647698	probably
2	5	179647698	N/A
2	1	179647713	probably
2	1	179647713	N/A
2	15	179647717	N/A
2	15	179647717	N/A
2	2	179647718	probably
2	2	179647718	N/A
2	1	179647724	probably
2	1	179647724	N/A
2	2	179647725	probably
2	2	179647725	N/A
2	1	179647727	possibly
2	1	179647727	N/A
2	2	179647728	benign
2	2	179647728	N/A
2	1	179647734	probably
2	1	179647734	N/A
2	1	179647735	probably
2	1	179647735	N/A
2	2	179647740	benign
2	2	179647740	N/A
2	1	179647750	N/A
2	1	179647750	N/A
2	1	179647756	N/A
2	1	179647756	N/A
2	2	179647770	benign
2	2	179647770	N/A
2	1	179647774	N/A
2	1	179647774	N/A
2	1	179647775	possibly
2	1	179647775	N/A
2	1	179647779	benign
2	1	179647779	N/A
2	1	179647780	N/A
2	1	179647780	N/A
2	2	179647785	possibly
2	2	179647785	N/A
2	2	179648447	N/A
2	2	179648447	N/A
2	3	179648448	possibly
2	3	179648448	N/A
2	1	179648452	possibly
2	1	179648452	N/A
2	1	179648460	probably
2	1	179648460	N/A
2	1	179648463	probably
2	1	179648463	N/A
2	1	179648483	N/A
2	1	179648483	N/A
2	2	179648484	benign
2	2	179648484	N/A
2	1	179648500	probably
2	1	179648500	N/A
2	603	179648507	N/A
2	603	179648507	N/A
2	10	179648805	benign
2	10	179648805	N/A
2	4	179648806	N/A
2	4	179648806	N/A
2	110	179648807	benign
2	110	179648807	N/A
2	49	179648808	probably
2	49	179648808	N/A
2	7	179648811	benign
2	7	179648811	N/A
2	3	179648812	N/A
2	3	179648812	N/A
2	1	179648820	benign
2	1	179648820	N/A
2	1	179648827	N/A
2	1	179648827	N/A
2	3	179648829	possibly
2	3	179648829	N/A
2	2	179648837	benign
2	2	179648837	N/A
2	12	179648838	possibly
2	12	179648838	N/A
2	12	179648841	benign
2	12	179648841	N/A
2	5	179648842	N/A
2	5	179648842	N/A
2	2	179648843	benign
2	2	179648843	N/A
2	3	179648847	benign
2	3	179648847	N/A
2	1	179648852	benign
2	1	179648852	N/A
2	2	179648862	benign
2	2	179648862	N/A
2	1	179648872	N/A
2	1	179648872	N/A
2	1	179648878	N/A
2	1	179648878	N/A
2	1	179648879	N/A
2	1	179648879	N/A
2	1	179648881	possibly
2	1	179648881	N/A
2	1	179648883	benign
2	1	179648883	N/A
2	26	179648886	benign
2	26	179648886	N/A
2	2	179648886	benign
2	2	179648886	N/A
2	3	179648887	N/A
2	3	179648887	N/A
2	3	179648893	benign
2	3	179648893	N/A
2	2	179648897	possibly
2	2	179648897	N/A
2	2	179648901	possibly
2	2	179648901	N/A
2	2	179648903	benign
2	2	179648903	N/A
2	2	179648906	possibly
2	2	179648906	N/A
2	9	179648910	benign
2	9	179648910	N/A
2	6	179648922	benign
2	6	179648922	N/A
2	1	179648923	N/A
2	1	179648923	N/A
2	4	179648926	N/A
2	4	179648926	N/A
2	1	179648933	possibly
2	1	179648933	N/A
2	2	179648940	N/A
2	2	179648940	N/A
2	1	179648950	possibly
2	1	179648950	N/A
2	1	179648953	N/A
2	1	179648953	N/A
2	1	179648955	benign
2	1	179648955	N/A
2	5	179648961	benign
2	5	179648961	N/A
2	12	179648965	N/A
2	12	179648965	N/A
2	5	179648967	benign
2	5	179648967	N/A
2	1	179648971	N/A
2	1	179648971	N/A
2	13	179648973	benign
2	13	179648973	N/A
2	1	179648974	N/A
2	1	179648974	N/A
2	1	179648978	possibly
2	1	179648978	N/A
2	2	179648982	possibly
2	2	179648982	N/A
2	1	179648985	possibly
2	1	179648985	N/A
2	3	179648991	benign
2	3	179648991	N/A
2	6	179648999	possibly
2	6	179648999	N/A
2	1	179649027	benign
2	1	179649027	N/A
2	1	179649035	probably
2	1	179649035	N/A
2	7	179649037	probably
2	7	179649037	N/A
2	1	179649039	N/A
2	1	179649039	N/A
2	2	179649042	probably
2	2	179649042	N/A
2	1	179649045	benign
2	1	179649045	N/A
2	1	179649050	probably
2	1	179649050	N/A
2	1	179649053	probably
2	1	179649053	N/A
2	2	179649058	N/A
2	2	179649058	N/A
2	6	179649066	probably
2	6	179649066	N/A
2	1	179649067	N/A
2	1	179649067	N/A
2	3	179649068	probably
2	3	179649068	N/A
2	1	179649070	possibly
2	1	179649070	N/A
2	1	179650357	benign
2	1	179650365	probably
2	1	179650366	probably
2	1	179650367	probably
2	1	179650395	N/A
2	1	179650397	probably
2	1	179650400	probably
2	1	179650405	probably
2	20517	179650408	probably
2	20517	179650408	N/A
2	4	179650411	probably
2	4	179650411	N/A
2	3	179650412	probably
2	3	179650412	N/A
2	2	179650414	probably
2	2	179650414	N/A
2	2	179650415	probably
2	2	179650415	N/A
2	3	179650418	probably
2	3	179650418	N/A
2	3	179650443	N/A
2	6	179650444	possibly
2	1	179650453	possibly
2	4	179650454	probably
2	1	179650467	N/A
2	1	179650581	N/A
2	1	179650582	possibly
2	4	179650585	possibly
2	10	179650587	benign
2	1	179650593	N/A
2	1	179650602	N/A
2	1	179650605	N/A
2	1	179650620	N/A
2	5	179650621	possibly
2	1	179650621	probably
2	3	179650623	N/A
2	1	179650625	N/A
2	5	179650627	probably
2	3	179650631	probably
2	11	179650635	benign
2	5	179650644	N/A
2	1	179650650	probably
2	8	179650656	N/A
2	2	179650657	probably
2	2	179650665	N/A
2	2	179650670	benign
2	3	179650671	N/A
2	209	179650675	probably
2	2	179650675	possibly
2	2	179650676	probably
2	53	179650681	probably
2	1	179650683	N/A
2	2	179650685	benign
2	3	179650690	probably
2	2	179650691	probably
2	38723	179650701	N/A
2	1	179650712	benign
2	44	179650715	benign
2	1	179650716	N/A
2	1	179650718	benign
2	31	179650719	N/A
2	6	179650719	N/A
2	3	179650726	benign
2	12	179650727	benign
2	2	179650735	probably
2	1	179650736	probably
2	2	179650742	probably
2	1	179650746	N/A
2	1	179650766	benign
2	1	179650785	N/A
2	3	179650788	N/A
2	1	179650790	possibly
2	1	179650792	probably
2	2	179650793	probably
2	1	179650793	N/A
2	7	179650794	N/A
2	1	179650797	N/A
2	1	179650799	probably
2	2	179650807	probably
2	1	179650809	N/A
2	1	179650811	N/A
2	1	179650818	N/A
2	1	179650829	probably
2	1	179650831	probably
2	1	179650855	probably
2	1	179650858	probably
2	1	179650861	benign
2	1	179650862	possibly
2	2	179650862	benign
2	1	179650863	N/A
2	2	179654094	benign
2	6	179654102	N/A
2	1	179654113	probably
2	62	179654121	possibly
2	1	179654121	benign
2	1	179654127	benign
2	2	179654141	possibly
2	2	179654152	benign
2	1	179654158	benign
2	4	179654171	N/A
2	1	179654179	benign
2	2	179654188	benign
2	4	179654198	N/A
2	1	179654199	possibly
2	1	179654199	possibly
2	5	179654209	benign
2	3	179654210	N/A
2	6	179654220	benign
2	1	179654704	N/A
2	2	179654707	N/A
2	1	179654710	N/A
2	3	179654718	possibly
2	1	179654725	benign
2	6	179654729	N/A
2	2	179654732	benign
2	22	179654748	possibly
2	3	179654765	N/A
2	1	179654767	benign
2	2	179654774	N/A
2	2	179654792	N/A
2	6	179654797	benign
2	1	179654803	benign
2	7	179654809	possibly
2	1	179654812	benign
2	3	179654813	N/A
2	5	179654828	N/A
2	1	179654837	benign
2	1	179654839	benign
2	6	179655434	N/A
2	1	179655436	possibly
2	122	179655459	N/A
2	1	179655460	benign
2	1	179655461	N/A
2	1	179655464	benign
2	1	179655469	benign
2	1	179655470	benign
2	1	179655470	benign
2	1	179655484	benign
2	1	179655487	benign
2	4	179655492	N/A
2	12	179655493	benign
2	1	179655502	N/A
2	2	179655512	benign
2	1	179655516	N/A
2	64	179655526	benign
2	2	179655527	benign
2	1	179655536	benign
2	2	179655541	benign
2	2	179655545	possibly
2	2	179656804	benign
2	3	179656809	benign
2	1	179656812	benign
2	1	179656813	benign
2	1	179656815	probably
2	6	179656821	benign
2	2	179656836	benign
2	1	179656836	benign
2	3	179656845	possibly
2	1	179656854	probably
2	1	179656872	benign
2	8	179656876	benign
2	2	179656877	N/A
2	2	179656887	probably
2	1	179656896	probably
2	1	179656912	possibly
2	1	179656917	N/A
2	3	179656920	possibly
2	3	179658137	benign
2	2	179658145	benign
2	6	179658146	N/A
2	9	179658146	probably
2	1	179658161	possibly
2	1	179658166	benign
2	1	179658169	benign
2	1	179658170	N/A
2	1801	179658175	benign
2	1	179658203	N/A
2	1	179658211	N/A
2	1	179658215	N/A
2	8	179658217	probably
2	7	179658218	N/A
2	4	179658220	benign
2	1	179658221	N/A
2	1	179658223	benign
2	1	179658224	N/A
2	1	179658227	N/A
2	1	179658246	benign
2	1	179658253	benign
2	1	179658254	N/A
2	4	179658255	benign
2	1	179658267	benign
2	5	179659127	probably
2	1	179659146	benign
2	1	179659147	N/A
2	1	179659154	probably
2	2	179659156	N/A
2	2	179659159	N/A
2	2	179659160	benign
2	1	179659160	benign
2	3	179659172	benign
2	1	179659188	probably
2	1	179659190	possibly
2	1	179659190	probably
2	28	179659191	probably
2	2	179659192	N/A
2	4	179659194	benign
2	1	179659195	possibly
2	1	179659196	benign
2	1	179659198	N/A
2	4	179659199	benign
2	1	179659199	benign
2	9	179659200	probably
2	1	179659206	possibly
2	3	179659210	N/A
2	1	179659217	probably
2	1	179659218	probably
2	1	179659220	benign
2	27	179659227	probably
2	1	179659228	N/A
2	2	179659228	N/A
2	2	179659236	possibly
2	3	179659243	N/A
2	15	179659244	probably
2	3	179659247	N/A
2	2	179659254	probably
2	1	179659257	probably
2	1	179659266	benign
2	1	179659268	benign
2	1	179659659	benign
2	1	179659666	possibly
2	8	179659673	N/A
2	1	179659678	benign
2	51	179659681	N/A
2	13	179659682	N/A
2	1	179659683	benign
2	1	179659689	possibly
2	1	179659691	benign
2	1	179659693	benign
2	3	179659697	N/A
2	1	179659698	possibly
2	7	179659700	N/A
2	18	179659708	benign
2	1	179659708	benign
2	1	179659709	N/A
2	3	179659718	N/A
2	2	179659719	benign
2	1	179659725	probably
2	1	179659733	N/A
2	1	179659737	possibly
2	1	179659742	N/A
2	2	179659746	possibly
2	4	179659746	probably
2	1	179659752	possibly
2	8	179659753	probably
2	2	179659754	N/A
2	579	179659757	N/A
2	4	179659783	N/A
2	3	179659795	possibly
2	1	179659796	N/A
2	3	179659797	benign
2	1	179659798	benign
2	1	179659802	N/A
2	2	179659805	N/A
2	6	179659806	benign
2	1	179659814	N/A
2	752	179659815	benign
2	1	179659820	N/A
2	284	179659826	N/A
2	14	179659828	probably
2	1	179659831	benign
2	1	179659832	N/A
2	2	179659843	benign
2	11	179659844	N/A
2	1	179659845	probably
2	1	179659863	probably
2	1	179659883	N/A
2	1	179659888	benign
2	475	179659891	benign
2	50	179659892	N/A
2	1	179659897	benign
2	2	179659898	N/A
2	1	179659905	possibly
2	1	179659911	probably
2	15044	179659912	probably
2	3	179659920	benign
2	1	179659921	N/A
2	86	179659924	probably
2	5	179659928	benign
2	1	179659929	benign
2	1	179659937	N/A
2	1	179659938	probably
2	1	179659942	possibly
2	1	179659952	N/A
2	1	179659953	probably
2	1	179659955	N/A
2	1	179659964	N/A
2	1	179659967	N/A
2	1	179659972	probably
2	4	179659975	probably
2	2	179659976	N/A
2	1	179664218	probably
2	2	179664220	probably
2	1	179664228	N/A
2	5	179664229	probably
2	1	179664232	probably
2	1	179664238	probably
2	1	179664243	N/A
2	1	179664243	probably
2	1	179664251	probably
2	2	179664252	N/A
2	1	179664253	probably
2	1	179664256	probably
2	1	179664259	possibly
2	1	179664259	probably
2	4	179664260	probably
2	1	179664263	probably
2	2	179664264	N/A
2	7	179664277	probably
2	1	179664280	probably
2	1	179664281	probably
2	2	179664292	probably
2	16	179664293	probably
2	1	179664310	possibly
2	1	179664315	N/A
2	1	179664316	benign
2	4	179664321	N/A
2	1	179664322	probably
2	1	179664325	probably
2	1	179664333	N/A
2	1	179664340	N/A
2	2	179664348	N/A
2	1	179664351	N/A
2	1	179664352	probably
2	2	179664373	probably
2	4	179664376	probably
2	1	179664377	probably
2	1	179664386	probably
2	4	179664395	benign
2	4	179664396	N/A
2	1	179664401	benign
2	7	179664403	probably
2	1	179664407	benign
2	1	179664408	N/A
2	1	179664417	N/A
2	1	179664419	possibly
2	1	179664422	benign
2	20	179664437	probably
2	21	179664441	N/A
2	1	179664442	possibly
2	1	179664454	benign
2	2	179664552	N/A
2	1	179664553	probably
2	1	179664558	N/A
2	4	179664559	benign
2	1	179664563	N/A
2	1	179664577	benign
2	4	179664593	probably
2	9	179664594	N/A
2	1	179664594	N/A
2	1	179664595	probably
2	2	179664600	N/A
2	2	179664602	benign
2	1	179664604	probably
2	1	179664606	N/A
2	1	179664608	probably
2	2	179664610	probably
2	1	179664624	N/A
2	18	179664625	N/A
2	1	179665122	probably
2	2	179665131	N/A
2	2	179665135	benign
2	1	179665135	N/A
2	22	179665144	N/A
2	1	179665145	probably
2	4	179665158	probably
2	2	179665160	probably
2	2	179665161	probably
2	1	179665162	N/A
2	671	179665163	benign
2	1	179665165	N/A
2	4	179665166	possibly
2	1	179665180	N/A
2	2	179665189	N/A
2	1	179665207	N/A
2	5	179665220	probably
2	1	179665221	benign
2	2	179665229	probably
2	2	179665231	N/A
2	4	179665237	N/A
2	1	179665255	N/A
2	6	179665278	probably
2	577	179665279	N/A
2	2	179665281	probably
2	3	179665283	probably
2	1	179665284	probably
2	5	179665289	probably
2	8	179665290	benign
2	1	179665304	probably
2	1	179665313	probably
2	3	179665314	probably
2	1	179665322	probably
2	1	179665322	benign
2	1	179665326	probably
2	1	179665330	N/A
2	1	179665332	probably
2	1	179665333	N/A
2	1	179665346	probably
2	1	179665358	benign
2	4	179665362	probably
2	1	179665363	N/A
2	1	179665364	probably
2	1	179665375	N/A
2	1	179665379	probably
2	1	179665380	N/A
2	2	179665386	benign
2	1	179665392	probably
2	1	179665395	probably
2	1	179665404	probably
2	253	179666871	probably
2	1	179666877	probably
2	5	179666884	N/A
2	1	179666885	N/A
2	1	179666886	probably
2	2	179666887	N/A
2	2	179666893	N/A
2	2	179666894	probably
2	20	179666894	probably
2	2	179666901	probably
2	1	179666901	probably
2	1	179666903	probably
2	1	179666906	probably
2	1	179666908	probably
2	1	179666925	benign
2	2	179666930	possibly
2	1	179666932	N/A
2	16	179666933	probably
2	1	179666934	probably
2	1	179666939	possibly
2	1	179666950	N/A
2	5	179666952	probably
2	8	179666953	N/A
2	7	179666956	N/A
2	2	179666962	N/A
2	7	179666963	benign
2	1	179666972	probably
2	5	179666973	probably
2	2	179666974	N/A
2	15	179666975	probably
2	2	179666976	probably
2	10	179666980	N/A
2	1	179666981	probably
2	1686	179666982	probably
2	1	179666982	possibly
2	63	179666983	N/A
2	7	179666983	possibly
2	1	179666989	N/A
2	6	179667000	benign
2	6	179667003	probably
2	25	179667004	N/A
2	1	179667004	N/A
2	2	179667004	N/A
2	1	179667005	probably
2	1	179667013	N/A
2	1	179667014	possibly
2	2	179667015	possibly
2	4	179667027	benign
2	1	179667028	N/A
2	1	179667036	probably
2	8	179667049	N/A
2	2	179667052	N/A
2	2	179667056	probably
2	3	179667057	probably
2	1	179669281	probably
2	1	179669281	N/A
2	1	179669288	probably
2	1	179669288	N/A
2	1	179669290	probably
2	1	179669290	N/A
2	1	179669299	probably
2	1	179669299	N/A
2	1	179669299	benign
2	1	179669299	N/A
2	2	179669300	possibly
2	2	179669300	N/A
2	1	179669303	probably
2	1	179669303	N/A
2	13	179669304	N/A
2	13	179669304	N/A
2	1	179669307	N/A
2	1	179669307	N/A
2	1	179669313	probably
2	1	179669313	N/A
2	1	179669317	probably
2	1	179669317	N/A
2	1	179669324	probably
2	1	179669324	N/A
2	1	179669325	N/A
2	1	179669325	N/A
2	18	179669327	possibly
2	18	179669327	N/A
2	1	179669329	probably
2	1	179669329	N/A
2	23	179669337	N/A
2	23	179669337	N/A
2	1	179669337	N/A
2	1	179669337	N/A
2	1	179669338	probably
2	1	179669338	N/A
2	1	179669339	probably
2	1	179669339	N/A
2	1	179669343	N/A
2	1	179669343	N/A
2	5	179669344	possibly
2	5	179669344	N/A
2	3	179669349	N/A
2	3	179669349	N/A
2	1	179669350	possibly
2	1	179669350	N/A
2	1	179669350	probably
2	1	179669350	N/A
2	1	179669351	possibly
2	1	179669351	N/A
2	2	179669352	N/A
2	2	179669352	N/A
2	1	179669352	N/A
2	1	179669352	N/A
2	19	179669357	probably
2	19	179669357	N/A
